,    addr,   b,   i,   s,   w,   a
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x1f700,1,0.625,0.9310344828,1.03125,1,,0.625
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x1f740,0.9090909091,1.2666666667,0.935483871,0.9696969697,0.9393939394,,1.2666666667
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x1fa40,0.3333333333,0.3333333333,0.3529411765,0.3225806452,0.21875,,0.21875

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x1fb40,0.6774193548,0.6666666667,0.6875,0.3235294118,0.75,,0.3235294118
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x1fd40,2.90625,2.9032258065,3.0625,2.90625,2.8064516129,,3.0625,2.8064516129

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x1fe40,0.4516129032,1.2727272727,0.7586206897,0.3939393939,0.4411764706,,1.2727272727
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x25ac0,0.25,0.2258064516,0.25,0.5333333333,0.3529411765,,0.5333333333
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x25b00,0,0.03125,0.0303030303,0.0909090909,0.0322580645,,0,0.0909090909
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x2c040,0.0303030303,0.0322580645,0.0303030303,0.03125,0,,0

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x2c100,0.0322580645,0,0.0303030303,0.0303030303,0.0344827586,,0
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x2c140,0,0.03125,0,0.0322580645,0.0294117647,,0,0
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x2c9c0,0.9666666667,0.8235294118,0.9375,0.9677419355,0.9642857143,,0.8235294118,0.9375
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x2ca00,0.4375,0.6774193548,0.4333333333,0.4375,0.4375,,0.6774193548
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x2cb00,0.96875,0.9393939394,0.84375,0.9375,0.9375,,0.96875,0.84375
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x2cb80,0.9666666667,0.8823529412,0.9090909091,0.9117647059,0.9032258065,,0.9666666667
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x2cc00,0.303030303,0.3793103448,0.3939393939,0.1034482759,0.3870967742,,0.1034482759
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x2d040,0.3636363636,0.3,0.1176470588,0.3125,0.3125,,0.1176470588
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x311c0,5.696969697,5.7741935484,5.0625,5.7419354839,6.40625,,5.0625,6.40625

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x31380,0.303030303,0.3333333333,0.2647058824,0.5862068966,0.2666666667,,0.5862068966
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x34980,0.78125,0.875,0.7741935484,0.7647058824,1,,1

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x34ac0,0.0294117647,0.03125,0.0303030303,0,0,,0,0

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x40840,0.0303030303,0.0322580645,0.0303030303,0.03125,0,,0

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x40a80,0.0294117647,0.0322580645,0.03125,0.0303030303,0,,0

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x40ac0,0.0322580645,0.0303030303,0.03125,0,0,,0,0

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x40dc0,0.0322580645,0,0.03125,0.0344827586,0.03125,,0
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x40e40,0,0.0322580645,0,0.0322580645,0.0303030303,,0,0
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x40f00,0.0322580645,0,0.0333333333,0.0333333333,0.0322580645,,0
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x41080,0.0344827586,0.03125,0,0.0294117647,0.03125,,0
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x41240,0.0333333333,0.0277777778,0.0357142857,0.0333333333,0,,0

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x41400,0.0303030303,0,0.03125,0.0303030303,0,,0,0

/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505, 0x42c00,0.0333333333,0.0322580645,0.0294117647,0.0666666667,0.0625,,0.0666666667,0.0625

,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,   0x4c0,0.0322580645,0,0.0322580645,0.0333333333,0.0303030303,,0
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x1a80,0.0666666667,0.0857142857,0.1333333333,0.0606060606,0.0588235294,,0.1333333333
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x1ac0,0.03125,0,0.0303030303,0.0606060606,0.03125,,0,0.0606060606
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x2940,6.0857142857,7.8,7.9411764706,8.6333333333,8.1515151515,,6.0857142857
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x2980,7.0606060606,6.5757575758,8.1333333333,6.6774193548,6.6176470588,,8.1333333333
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x2d40,2.6571428571,2.935483871,2.696969697,2.65625,3.2647058824,,3.2647058824

/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x31c0,0.46875,0.4333333333,0.4545454545,0.6451612903,0.4333333333,,0.6451612903
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x3240,0.5333333333,0.2285714286,0.5,0.5,0.3333333333,,0.2285714286
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x35c0,0.7575757576,0.65625,0.8965517241,0.7419354839,0.7575757576,,0.8965517241
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x3600,2.2424242424,2.2666666667,2.2,2.1944444444,2.6333333333,,2.6333333333

/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x3740,4.3333333333,4.3529411765,4.7419354839,4.375,4.4571428571,,4.7419354839
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x3800,1.5,1.1176470588,0.9666666667,1.1176470588,1.1333333333,,1.5,0.9666666667
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x3d00,4.8787878788,4.9090909091,4.9,5.125,4.78125,,5.125
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x3d80,7.3103448276,6.6060606061,7.3225806452,7.2580645161,6.25,,6.6060606061,6.25

/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x3e40,3.7777777778,3.6129032258,4.3548387097,3.75,3.8529411765,,4.3548387097
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x3ec0,2.7666666667,1.7419354839,1.75,2,1.7941176471,,2.7666666667
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x4c80,0.9714285714,0.935483871,0.75,0.40625,0.9090909091,,0.40625
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x4e40,2.03125,2,1.875,1.65625,2.0333333333,,1.65625
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ibus.so,  0x4fc0,0.0909090909,0.09375,0,0.0882352941,0,,0,0

,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
/lib/x86_64-linux-gnu/libgcc_s.so.1,  0x1740,0.0625,0.0322580645,0.0322580645,0.0303030303,0.064516129,,0.0625,0.064516129

/lib/x86_64-linux-gnu/libgcc_s.so.1,  0x3880,0.0625,0.1212121212,0.1212121212,0.125,0.0882352941,,0.0625,0.0882352941

/lib/x86_64-linux-gnu/libgcc_s.so.1,  0x3940,0.0882352941,0.0967741935,0.0588235294,0.0625,0.0606060606,,0.0967741935
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x56740,0.0606060606,0.0909090909,0.0666666667,0.09375,0.0909090909,,0.0606060606,0.0666666667
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x57d80,0.0909090909,0.0588235294,0.1333333333,0.064516129,0.0588235294,,0.1333333333
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x58900,0.0277777778,0.03125,0,0.03125,0.0625,,0,0.0625

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x58940,0.064516129,0.0285714286,0.0322580645,0.0606060606,0.0625,,0.0285714286
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x58f00,0.1515151515,0.1470588235,0.15625,0.2580645161,0.2258064516,,0.2580645161,0.2258064516

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x59340,0.2258064516,0.1935483871,0.2333333333,0.2258064516,0.0606060606,,0.0606060606

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x593c0,0.0333333333,0.0294117647,0.0689655172,0.0294117647,0.03125,,0.0689655172
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x598c0,0.0303030303,0.0322580645,0.0625,0.064516129,0.0625,,0.0303030303,0.0322580645
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x59900,0.03125,0.0294117647,0.064516129,0,0.0303030303,,0.064516129,0
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x59e40,0.2941176471,0.3333333333,0.2941176471,0.40625,0.28125,,0.40625
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5a3c0,0.09375,0.0606060606,0.1,0.1470588235,0.0967741935,,0.0606060606,0.1470588235
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5a400,0.1379310345,0.1428571429,0.0606060606,0.1333333333,0.0909090909,,0.0606060606
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5a700,0,0.0322580645,0.0303030303,0,0.0303030303,,0,0
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5ad40,0.064516129,0.0588235294,0.0606060606,0.064516129,0.03125,,0.03125

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5b300,0.0967741935,0.1,0.0606060606,0.0967741935,0.1034482759,,0.0606060606
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5b700,0.0294117647,0.03125,0.0303030303,0.0625,0,,0.0625,0

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5b7c0,0.0303030303,0,0.0333333333,0.0606060606,0.03125,,0,0.0606060606
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5d0c0,1.90625,2.5714285714,2.3666666667,2.375,2.4333333333,,1.90625
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5ea80,0.0909090909,0.2,0.1333333333,0.1176470588,0.125,,0.2
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5eb40,0.2258064516,0.0333333333,0.1612903226,0.1515151515,0.1612903226,,0.0333333333
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5eb80,0.1724137931,0.0606060606,0.1290322581,0.0606060606,0.0625,,0.1724137931,0.1290322581
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5fc40,0.1875,0.0303030303,0.0322580645,0.0322580645,0.03125,,0.1875
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5fd00,0.0303030303,0.0303030303,0,0.0294117647,0.0666666667,,0,0.0666666667

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x5fd80,0,0.0303030303,0,0.03125,0.0322580645,,0,0
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x60140,0.0322580645,0.0606060606,0.0625,0.0322580645,0.0625,,0.0322580645,0.0322580645
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x60200,0.0322580645,0,0.0322580645,0.0344827586,0,,0,0

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x6ea00,0.2580645161,0.1142857143,0.3333333333,0.25,0.25,,0.1142857143,0.3333333333
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x6eac0,0.1666666667,0.1612903226,0.0909090909,0.1935483871,0.1612903226,,0.0909090909
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0x74b00,0.1212121212,0.1290322581,0.0625,0.1724137931,0.1379310345,,0.0625
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xb9fc0,0.1875,0.1875,0.1612903226,0.1142857143,0.1935483871,,0.1142857143
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xba000,0.125,0.28125,0.1666666667,0.1515151515,0.1666666667,,0.28125
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbaa00,1.03125,1.0625,0.75,1,1.064516129,,0.75
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbab00,0.09375,0.0967741935,0.0909090909,0.0571428571,0.1290322581,,0.0571428571,0.1290322581

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbab80,0.0666666667,0.0606060606,0.1034482759,0.0625,0.0666666667,,0.1034482759
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbabc0,0.0666666667,0.064516129,0,0.0666666667,0,,0,0

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbae80,0.4666666667,0.3714285714,0.5483870968,0.4411764706,1.2903225806,,1.2903225806

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbafc0,0.1935483871,0.2352941176,0.21875,0.2068965517,0.3548387097,,0.3548387097

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbb080,0.0666666667,0.0606060606,0.03125,0.0606060606,0.1290322581,,0.1290322581

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbb580,0.0625,0.0666666667,0.0606060606,0.0967741935,0.0606060606,,0.0967741935
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbb600,0,0.0303030303,0.0666666667,0.0303030303,0.03125,,0,0.0666666667
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbb640,0.0606060606,0.064516129,0.0606060606,0.0625,0,,0

/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbb680,0.09375,0,0.0294117647,0.0322580645,0.0322580645,,0.09375,0
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbba00,0.1875,0.1935483871,0.1212121212,0.1875,0.2,,0.1212121212
/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19, 0xbbac0,0.0625,0.0588235294,0.1034482759,0.0967741935,0.7096774194,,0.7096774194

,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
,    addr,   b,   i,   s,   w,   a
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xb540,0.0689655172,0.0606060606,0.1034482759,0.064516129,0.0322580645,,0.1034482759
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xb580,0,0.0666666667,0.0588235294,0.03125,0.0625,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xb6c0,0,0.064516129,0.0606060606,0.0689655172,0.0625,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xb740,0,0.0303030303,0.0344827586,0.0606060606,0.0322580645,,0,0.0606060606
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xb780,0.0333333333,0.0625,0,0.064516129,0.064516129,,0.0333333333,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xb9c0,0.0666666667,0.0857142857,0.064516129,0.0666666667,0.0625,,0.0857142857
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xba80,0.0303030303,0.064516129,0.0571428571,0.0606060606,0.0967741935,,0.0303030303,0.0967741935

/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xbac0,0.0588235294,0,0.0666666667,0.0285714286,0.0588235294,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xbb00,0.064516129,0.03125,0,0.0588235294,0.0666666667,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xbdc0,0.0606060606,0.0714285714,0.0294117647,0.0666666667,0.064516129,,0.0294117647
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xbe40,0.0294117647,0.0666666667,0.064516129,0.0322580645,0.0303030303,,0.0666666667,0.064516129
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xbe80,0.0666666667,0,0.0666666667,0.0606060606,0.064516129,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc180,0.125,0.1034482759,0.0588235294,0.1,0.1,,0.0588235294
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc240,0.03125,0,0.03125,0.0294117647,0.0322580645,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc2c0,0.064516129,0,0.0625,0,0.064516129,,0,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc480,0,0.1379310345,0.1212121212,0.1379310345,0.125,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc580,0,0.064516129,0.0666666667,0.0285714286,0.0666666667,,0,0.0285714286
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc5c0,0.0277777778,0.064516129,0.0322580645,0.03125,0.0666666667,,0.0666666667

/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc600,0.0322580645,0.0303030303,0.0333333333,0,0.03125,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc880,0,0.0625,0.0303030303,0.064516129,0.064516129,,0,0.0303030303
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc8c0,0,0.03125,0.0303030303,0.064516129,0.0322580645,,0,0.064516129
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xc940,0.0625,0,0.064516129,0.0606060606,0,,0,0

/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xcb00,0.0625,0.03125,0.0303030303,0.0344827586,0,,0.0625,0

/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xcb40,0,0.0606060606,0.0714285714,0.0588235294,0.0666666667,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xcb80,0.0333333333,0,0.064516129,0.03125,0.03125,,0,0.064516129
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xcbc0,0,0.0322580645,0.0303030303,0,0.0294117647,,0,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so,  0xd040,0.0625,0.03125,0.0666666667,0.0571428571,0.0666666667,,0.03125
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so, 0x1a0c0,0,0.0909090909,0.0666666667,0.064516129,0.0606060606,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so, 0x1a140,0.0303030303,0.0606060606,0.0625,0.0357142857,0.0588235294,,0.0303030303
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so, 0x1a180,0,0.0666666667,0.0588235294,0.0625,0.064516129,,0
/usr/lib/x86_64-linux-gnu/gedit/plugins/libfilebrowser.so, 0x1a1c0,0.064516129,0.0606060606,0,0.064516129,0,,0,0

